country,year,sex,age,suicides_no
Republic of Korea,2000,female,55-74 years,481
Republic of Korea,2000,male,15-24 years,408
Republic of Korea,2000,female,35-54 years,616
Republic of Korea,2000,female,25-34 years,353
Republic of Korea,2000,female,15-24 years,265
Republic of Korea,2000,male,5-14 years,20
Republic of Korea,2000,female,5-14 years,10
Republic of Korea,2001,male,75+ years,328
Republic of Korea,2001,male,55-74 years,1331
Republic of Korea,2001,female,75+ years,306
Republic of Korea,2001,male,35-54 years,1989
Republic of Korea,2001,male,25-34 years,835
Republic of Korea,2001,female,55-74 years,520
Republic of Korea,2001,female,35-54 years,640
Republic of Korea,2001,male,15-24 years,356
Republic of Korea,2001,female,25-34 years,344
Republic of Korea,2001,female,15-24 years,228
Republic of Korea,2001,female,5-14 years,21
Republic of Korea,2001,male,5-14 years,13
Republic of Korea,2002,male,75+ years,489
Republic of Korea,2002,female,75+ years,491
Republic of Korea,2002,male,55-74 years,1648
Republic of Korea,2002,male,35-54 years,2444
Republic of Korea,2002,male,25-34 years,970
Republic of Korea,2002,female,55-74 years,664
Republic of Korea,2002,female,35-54 years,845
Republic of Korea,2002,male,15-24 years,374
Republic of Korea,2002,female,25-34 years,401
Republic of Korea,2002,female,15-24 years,254
Republic of Korea,2002,female,5-14 years,17
Republic of Korea,2002,male,5-14 years,14
Republic of Korea,2003,male,75+ years,674
Republic of Korea,2003,male,55-74 years,2239
Republic of Korea,2003,female,75+ years,601
Republic of Korea,2003,male,35-54 years,3005
Republic of Korea,2003,male,25-34 years,1086
Republic of Korea,2003,female,55-74 years,855
Republic of Korea,2003,female,35-54 years,1091
Republic of Korea,2003,male,15-24 years,495
Republic of Korea,2003,female,25-34 years,503
Republic of Korea,2003,female,15-24 years,316
Republic of Korea,2003,female,5-14 years,18
Republic of Korea,2003,male,5-14 years,15
Republic of Korea,2004,male,75+ years,722
Republic of Korea,2004,male,55-74 years,2574
Republic of Korea,2004,female,75+ years,695
Republic of Korea,2004,male,35-54 years,3227
Republic of Korea,2004,female,55-74 years,969
Republic of Korea,2004,male,25-34 years,912
Republic of Korea,2004,female,35-54 years,1154
Republic of Korea,2004,female,25-34 years,496
Republic of Korea,2004,male,15-24 years,423
Republic of Korea,2004,female,15-24 years,277
Republic of Korea,2004,female,5-14 years,22
Republic of Korea,2004,male,5-14 years,21
Republic of Korea,2005,male,75+ years,780
Republic of Korea,2005,male,55-74 years,2680
Republic of Korea,2005,female,75+ years,700
Republic of Korea,2005,male,35-54 years,3109
Republic of Korea,2005,female,55-74 years,986
Republic of Korea,2005,male,25-34 years,1010
Republic of Korea,2005,female,25-34 years,679
Republic of Korea,2005,female,35-54 years,1179
Republic of Korea,2005,female,15-24 years,421
Republic of Korea,2005,male,15-24 years,426
Republic of Korea,2005,female,5-14 years,20
Republic of Korea,2005,male,5-14 years,21
Republic of Korea,2006,male,75+ years,722
Republic of Korea,2006,male,55-74 years,2506
Republic of Korea,2006,female,75+ years,700
Republic of Korea,2006,male,35-54 years,2878
Republic of Korea,2006,female,55-74 years,895
Republic of Korea,2006,male,25-34 years,764
Republic of Korea,2006,female,35-54 years,1036
Republic of Korea,2006,female,25-34 years,490
Republic of Korea,2006,male,15-24 years,342
Republic of Korea,2006,female,15-24 years,285
Republic of Korea,2006,female,5-14 years,20
Republic of Korea,2006,male,5-14 years,15
Republic of Korea,2007,male,75+ years,860
Republic of Korea,2007,male,55-74 years,2553
Republic of Korea,2007,female,75+ years,743
Republic of Korea,2007,male,35-54 years,2902
Republic of Korea,2007,female,55-74 years,984
Republic of Korea,2007,male,25-34 years,997
Republic of Korea,2007,female,25-34 years,908
Republic of Korea,2007,female,35-54 years,1297
Republic of Korea,2007,female,15-24 years,467
Republic of Korea,2007,male,15-24 years,410
Republic of Korea,2007,female,5-14 years,28
Republic of Korea,2007,male,5-14 years,25
Republic of Korea,2008,male,75+ years,828
Republic of Korea,2008,male,55-74 years,2686
Republic of Korea,2008,female,75+ years,755
Republic of Korea,2008,male,35-54 years,3265
Republic of Korea,2008,female,25-34 years,943
Republic of Korea,2008,male,25-34 years,977
Republic of Korea,2008,female,55-74 years,964
Republic of Korea,2008,female,35-54 years,1500
Republic of Korea,2008,male,15-24 years,481
Republic of Korea,2008,female,15-24 years,410
Republic of Korea,2008,female,5-14 years,26
Republic of Korea,2008,male,5-14 years,23
Republic of Korea,2009,male,75+ years,1006
Republic of Korea,2009,male,55-74 years,3025
Republic of Korea,2009,female,75+ years,920
Republic of Korea,2009,male,35-54 years,4048
Republic of Korea,2009,male,25-34 years,1260
Republic of Korea,2009,female,25-34 years,1121
Republic of Korea,2009,female,55-74 years,1152
Republic of Korea,2009,female,35-54 years,1780
Republic of Korea,2009,male,15-24 years,549
Republic of Korea,2009,female,15-24 years,460
Republic of Korea,2009,female,5-14 years,42
Republic of Korea,2009,male,5-14 years,39
Republic of Korea,2010,male,75+ years,1152
Republic of Korea,2010,male,55-74 years,3298
Republic of Korea,2010,female,75+ years,914
Republic of Korea,2010,male,35-54 years,4050
Republic of Korea,2010,male,25-34 years,1301
Republic of Korea,2010,female,55-74 years,1200
Republic of Korea,2010,female,25-34 years,972
Republic of Korea,2010,female,35-54 years,1745
Republic of Korea,2010,male,15-24 years,493
Republic of Korea,2010,female,15-24 years,372
Republic of Korea,2010,female,5-14 years,34
Republic of Korea,2010,male,5-14 years,27
Republic of Korea,2011,male,75+ years,1276
Republic of Korea,2011,male,55-74 years,3393
Republic of Korea,2011,female,75+ years,894
Republic of Korea,2011,male,35-54 years,4255
Republic of Korea,2011,male,25-34 years,1384
Republic of Korea,2011,female,55-74 years,1178
Republic of Korea,2011,female,25-34 years,901
Republic of Korea,2011,female,35-54 years,1694
Republic of Korea,2011,male,15-24 years,528
Republic of Korea,2011,female,15-24 years,347
Republic of Korea,2011,male,5-14 years,30
Republic of Korea,2011,female,5-14 years,26
Republic of Korea,2012,male,75+ years,1137
Republic of Korea,2012,male,55-74 years,3039
Republic of Korea,2012,female,75+ years,887
Republic of Korea,2012,male,35-54 years,3732
Republic of Korea,2012,male,25-34 years,1210
Republic of Korea,2012,female,55-74 years,1060
Republic of Korea,2012,female,25-34 years,733
Republic of Korea,2012,female,35-54 years,1539
Republic of Korea,2012,male,15-24 years,475
Republic of Korea,2012,female,15-24 years,299
Republic of Korea,2012,male,5-14 years,28
Republic of Korea,2012,female,5-14 years,20
Republic of Korea,2013,male,75+ years,1191
Republic of Korea,2013,male,55-74 years,3136
Republic of Korea,2013,female,75+ years,816
Republic of Korea,2013,male,35-54 years,4112
Republic of Korea,2013,male,25-34 years,1126
Republic of Korea,2013,female,55-74 years,1004
Republic of Korea,2013,female,25-34 years,698
Republic of Korea,2013,female,35-54 years,1550
Republic of Korea,2013,male,15-24 years,473
Republic of Korea,2013,female,15-24 years,283
Republic of Korea,2013,male,5-14 years,21
Republic of Korea,2013,female,5-14 years,16
Republic of Korea,2014,male,75+ years,1090
Republic of Korea,2014,male,55-74 years,2952
Republic of Korea,2014,male,35-54 years,4085
Republic of Korea,2014,female,75+ years,721
Republic of Korea,2014,male,25-34 years,1133
Republic of Korea,2014,female,25-34 years,643
Republic of Korea,2014,female,55-74 years,961
Republic of Korea,2014,female,35-54 years,1506
Republic of Korea,2014,male,15-24 years,453
Republic of Korea,2014,female,15-24 years,257
Republic of Korea,2014,male,5-14 years,22
Republic of Korea,2014,female,5-14 years,11
Republic of Korea,2015,male,75+ years,1329
Republic of Korea,2015,male,55-74 years,3123
Republic of Korea,2015,female,75+ years,750
Republic of Korea,2015,male,35-54 years,3678
Republic of Korea,2015,male,25-34 years,988
Republic of Korea,2015,female,55-74 years,990
Republic of Korea,2015,female,25-34 years,572
Republic of Korea,2015,female,35-54 years,1372
Republic of Korea,2015,male,15-24 years,421
Republic of Korea,2015,female,15-24 years,256
Republic of Korea,2015,male,5-14 years,17
Republic of Korea,2015,female,5-14 years,14
Romania,1989,male,75+ years,138
Romania,1989,male,35-54 years,734
Romania,1989,male,55-74 years,470
Romania,1989,male,25-34 years,333
Romania,1989,female,75+ years,69
Romania,1989,male,15-24 years,197
Romania,1989,female,55-74 years,189
Romania,1989,female,35-54 years,237
Romania,1989,female,25-34 years,67
Romania,1989,female,15-24 years,75
Romania,1989,male,5-14 years,14
Romania,1989,female,5-14 years,6
Romania,1990,male,75+ years,97
Romania,1990,male,55-74 years,413
Romania,1990,male,35-54 years,607
Romania,1990,male,25-34 years,210
Romania,1990,female,75+ years,64
Romania,1990,male,15-24 years,177
Romania,1990,female,55-74 years,196
Romania,1990,female,35-54 years,167
Romania,1990,female,25-34 years,57
Romania,1990,female,15-24 years,69
Romania,1990,male,5-14 years,19
Romania,1990,female,5-14 years,3
Romania,1991,male,75+ years,110
Romania,1991,male,55-74 years,487
Romania,1991,male,35-54 years,645
Romania,1991,male,25-34 years,229
Romania,1991,female,75+ years,65
Romania,1991,female,55-74 years,183
Romania,1991,male,15-24 years,152
Romania,1991,female,35-54 years,161
Romania,1991,female,25-34 years,60
Romania,1991,female,15-24 years,52
Romania,1991,male,5-14 years,15
Romania,1991,female,5-14 years,2
Romania,1992,male,75+ years,130
Romania,1992,male,55-74 years,610
Romania,1992,male,35-54 years,807
Romania,1992,male,25-34 years,282
Romania,1992,female,75+ years,69
Romania,1992,male,15-24 years,235
Romania,1992,female,55-74 years,189
Romania,1992,female,35-54 years,188
Romania,1992,female,25-34 years,58
Romania,1992,female,15-24 years,65
Romania,1992,male,5-14 years,13
Romania,1992,female,5-14 years,4
Romania,1993,male,35-54 years,943
Romania,1993,male,75+ years,101
Romania,1993,male,55-74 years,607
Romania,1993,male,25-34 years,326
Romania,1993,female,75+ years,62
Romania,1993,male,15-24 years,197
Romania,1993,female,55-74 years,217
Romania,1993,female,35-54 years,194
Romania,1993,female,25-34 years,51
Romania,1993,female,15-24 years,57
Romania,1993,male,5-14 years,17
Romania,1993,female,5-14 years,2
Romania,1994,male,75+ years,125
Romania,1994,male,35-54 years,993
Romania,1994,male,55-74 years,608
Romania,1994,male,25-34 years,329
Romania,1994,male,15-24 years,222
Romania,1994,female,75+ years,55
Romania,1994,female,55-74 years,221
Romania,1994,female,35-54 years,190
Romania,1994,female,25-34 years,61
Romania,1994,female,15-24 years,57
Romania,1994,male,5-14 years,21
Romania,1994,female,5-14 years,5
Romania,1995,male,35-54 years,1021
Romania,1995,male,75+ years,99
Romania,1995,male,55-74 years,579
Romania,1995,male,25-34 years,323
Romania,1995,male,15-24 years,223
Romania,1995,female,55-74 years,193
Romania,1995,female,75+ years,35
Romania,1995,female,35-54 years,191
Romania,1995,female,25-34 years,65
Romania,1995,female,15-24 years,49
Romania,1995,male,5-14 years,11
Romania,1995,female,5-14 years,4
Romania,1996,male,35-54 years,1059
Romania,1996,male,75+ years,110
Romania,1996,male,55-74 years,615
Romania,1996,male,25-34 years,302
Romania,1996,male,15-24 years,234
Romania,1996,female,55-74 years,196
Romania,1996,female,75+ years,39
Romania,1996,female,35-54 years,177
Romania,1996,female,25-34 years,42
Romania,1996,female,15-24 years,37
Romania,1996,male,5-14 years,15
Romania,1996,female,5-14 years,2
Romania,1997,male,35-54 years,1052
Romania,1997,male,75+ years,109
Romania,1997,male,55-74 years,622
Romania,1997,male,25-34 years,369
Romania,1997,male,15-24 years,207
Romania,1997,female,75+ years,46
Romania,1997,female,55-74 years,173
Romania,1997,female,35-54 years,172
Romania,1997,female,15-24 years,48
Romania,1997,female,25-34 years,41
Romania,1997,male,5-14 years,16
Romania,1997,female,5-14 years,4
Romania,1998,male,35-54 years,1082
Romania,1998,male,75+ years,125
Romania,1998,male,55-74 years,616
Romania,1998,male,25-34 years,332
Romania,1998,male,15-24 years,176
Romania,1998,female,55-74 years,168
Romania,1998,female,75+ years,39
Romania,1998,female,35-54 years,175
Romania,1998,female,25-34 years,52
Romania,1998,female,15-24 years,54
Romania,1998,male,5-14 years,19
Romania,1998,female,5-14 years,0
Romania,1999,male,75+ years,125
Romania,1999,male,35-54 years,945
Romania,1999,male,55-74 years,613
Romania,1999,male,25-34 years,322
Romania,1999,male,15-24 years,195
Romania,1999,female,75+ years,53
Romania,1999,female,55-74 years,183
Romania,1999,female,35-54 years,163
Romania,1999,female,25-34 years,51
Romania,1999,female,15-24 years,47
Romania,1999,male,5-14 years,35
Romania,1999,female,5-14 years,4
Romania,2000,male,35-54 years,978
Romania,2000,male,55-74 years,658
Romania,2000,male,75+ years,114
Romania,2000,male,25-34 years,364
Romania,2000,female,75+ years,65
Romania,2000,male,15-24 years,188
Romania,2000,female,55-74 years,171
Romania,2000,female,35-54 years,179
Romania,2000,female,25-34 years,58
Romania,2000,female,15-24 years,32
Romania,2000,male,5-14 years,23
Romania,2000,female,5-14 years,6
Romania,2001,male,35-54 years,1043
Romania,2001,male,75+ years,113
Romania,2001,male,55-74 years,540
Romania,2001,male,25-34 years,371
Romania,2001,male,15-24 years,185
Romania,2001,female,75+ years,54
Romania,2001,female,55-74 years,178
Romania,2001,female,35-54 years,138
Romania,2001,female,25-34 years,36
Romania,2001,male,5-14 years,26
Romania,2001,female,15-24 years,31
Romania,2001,female,5-14 years,5
Romania,2002,male,35-54 years,1138
Romania,2002,male,75+ years,142
Romania,2002,male,55-74 years,651
Romania,2002,male,25-34 years,375
Romania,2002,male,15-24 years,198
Romania,2002,female,75+ years,59
Romania,2002,female,55-74 years,187
Romania,2002,female,35-54 years,175
Romania,2002,female,25-34 years,58
Romania,2002,male,5-14 years,35
Romania,2002,female,15-24 years,38
Romania,2002,female,5-14 years,11
Romania,2003,male,35-54 years,1069
Romania,2003,male,55-74 years,662
Romania,2003,male,75+ years,127
Romania,2003,male,25-34 years,349
Romania,2003,male,15-24 years,157
Romania,2003,female,75+ years,55
Romania,2003,female,55-74 years,176
Romania,2003,female,35-54 years,188
Romania,2003,female,15-24 years,45
Romania,2003,female,25-34 years,36
Romania,2003,male,5-14 years,22
Romania,2003,female,5-14 years,8
Romania,2004,male,55-74 years,646
Romania,2004,male,35-54 years,999
Romania,2004,male,75+ years,127
Romania,2004,male,25-34 years,311
Romania,2004,male,15-24 years,166
Romania,2004,female,75+ years,55
Romania,2004,female,55-74 years,174
Romania,2004,female,35-54 years,130
Romania,2004,female,25-34 years,49
Romania,2004,male,5-14 years,27
Romania,2004,female,15-24 years,33
Romania,2004,female,5-14 years,3
Romania,2005,male,55-74 years,597
Romania,2005,male,35-54 years,943
Romania,2005,male,75+ years,135
Romania,2005,male,25-34 years,289
Romania,2005,female,75+ years,71
Romania,2005,male,15-24 years,153
Romania,2005,female,55-74 years,187
Romania,2005,female,35-54 years,146
Romania,2005,female,25-34 years,34
Romania,2005,female,15-24 years,28
Romania,2005,male,5-14 years,16
Romania,2005,female,5-14 years,4
Romania,2006,male,55-74 years,643
Romania,2006,male,35-54 years,996
Romania,2006,male,75+ years,136
Romania,2006,male,25-34 years,296
Romania,2006,male,15-24 years,151
Romania,2006,female,75+ years,63
Romania,2006,female,55-74 years,188
Romania,2006,female,35-54 years,160
Romania,2006,female,25-34 years,36
Romania,2006,female,15-24 years,33
Romania,2006,male,5-14 years,18
Romania,2006,female,5-14 years,1
Romania,2007,male,55-74 years,596
Romania,2007,male,75+ years,138
Romania,2007,male,35-54 years,851
Romania,2007,male,25-34 years,250
Romania,2007,female,75+ years,67
Romania,2007,male,15-24 years,136
Romania,2007,female,55-74 years,144
Romania,2007,female,35-54 years,159
Romania,2007,female,25-34 years,45
Romania,2007,female,15-24 years,24
Romania,2007,male,5-14 years,13
Romania,2007,female,5-14 years,7
Romania,2008,male,55-74 years,604
Romania,2008,male,75+ years,156
Romania,2008,male,35-54 years,840
Romania,2008,male,25-34 years,235
Romania,2008,male,15-24 years,174
Romania,2008,female,75+ years,63
Romania,2008,female,55-74 years,175
Romania,2008,female,35-54 years,133
Romania,2008,female,25-34 years,38
Romania,2008,female,15-24 years,30
Romania,2008,male,5-14 years,17
Romania,2008,female,5-14 years,7
Romania,2009,male,55-74 years,646
Romania,2009,male,75+ years,159
Romania,2009,male,35-54 years,940
Romania,2009,male,25-34 years,275
Romania,2009,male,15-24 years,163
Romania,2009,female,75+ years,53
Romania,2009,female,55-74 years,124
Romania,2009,female,35-54 years,131
Romania,2009,female,15-24 years,39
Romania,2009,female,25-34 years,32
Romania,2009,male,5-14 years,14
Romania,2009,female,5-14 years,10
Romania,2010,male,55-74 years,704
Romania,2010,male,35-54 years,995
Romania,2010,male,75+ years,154
Romania,2010,male,25-34 years,263
Romania,2010,male,15-24 years,177
Romania,2010,female,55-74 years,177
Romania,2010,female,75+ years,59
Romania,2010,female,35-54 years,147
Romania,2010,female,15-24 years,38
Romania,2010,female,25-34 years,36
Romania,2010,male,5-14 years,11
Romania,2010,female,5-14 years,5
Romania,2011,male,55-74 years,668
Romania,2011,male,35-54 years,896
Romania,2011,male,75+ years,143
Romania,2011,male,25-34 years,233
Romania,2011,male,15-24 years,186
Romania,2011,female,75+ years,62
Romania,2011,female,55-74 years,152
Romania,2011,female,35-54 years,117
Romania,2011,female,15-24 years,30
Romania,2011,female,25-34 years,30
Romania,2011,male,5-14 years,16
Romania,2011,female,5-14 years,3
Romania,2012,male,55-74 years,667
Romania,2012,male,35-54 years,903
Romania,2012,male,75+ years,152
Romania,2012,male,25-34 years,253
Romania,2012,male,15-24 years,156
Romania,2012,female,55-74 years,135
Romania,2012,female,75+ years,42
Romania,2012,female,35-54 years,112
Romania,2012,female,25-34 years,32
Romania,2012,female,15-24 years,27
Romania,2012,male,5-14 years,11
Romania,2012,female,5-14 years,5
Romania,2013,male,55-74 years,676
Romania,2013,male,35-54 years,830
Romania,2013,male,75+ years,158
Romania,2013,male,25-34 years,237
Romania,2013,male,15-24 years,134
Romania,2013,female,75+ years,53
Romania,2013,female,55-74 years,135
Romania,2013,female,35-54 years,119
Romania,2013,female,25-34 years,29
Romania,2013,female,15-24 years,22
Romania,2013,male,5-14 years,8
Romania,2013,female,5-14 years,6
Romania,2014,male,55-74 years,644
Romania,2014,male,75+ years,172
Romania,2014,male,35-54 years,705
Romania,2014,male,25-34 years,230
Romania,2014,male,15-24 years,125
Romania,2014,female,75+ years,58
Romania,2014,female,55-74 years,138
Romania,2014,female,35-54 years,91
Romania,2014,female,25-34 years,18
Romania,2014,female,15-24 years,14
Romania,2014,male,5-14 years,11
Romania,2014,female,5-14 years,3
Romania,2015,male,75+ years,189
Romania,2015,male,55-74 years,631
Romania,2015,male,35-54 years,734
Romania,2015,male,25-34 years,198
Romania,2015,male,15-24 years,123
Romania,2015,female,75+ years,66
Romania,2015,female,55-74 years,129
Romania,2015,female,35-54 years,104
Romania,2015,female,25-34 years,24
Romania,2015,female,15-24 years,15
Romania,2015,male,5-14 years,11
Romania,2015,female,5-14 years,4
Romania,2016,male,55-74 years,615
Romania,2016,male,75+ years,171
Romania,2016,male,35-54 years,632
Romania,2016,male,25-34 years,134
Romania,2016,male,15-24 years,91
Romania,2016,female,75+ years,61
Romania,2016,female,55-74 years,112
Romania,2016,female,35-54 years,96
Romania,2016,female,25-34 years,27
Romania,2016,female,15-24 years,14
Russian Federation,1989,male,75+ years,1393
Russian Federation,1989,male,35-54 years,12030
Russian Federation,1989,male,55-74 years,6250
Russian Federation,1989,male,25-34 years,6856
Russian Federation,1989,female,75+ years,1677
Russian Federation,1989,male,15-24 years,2581
Russian Federation,1989,female,55-74 years,3042
Russian Federation,1989,female,35-54 years,2326
Russian Federation,1989,female,25-34 years,827
Russian Federation,1989,female,15-24 years,628
Russian Federation,1989,male,5-14 years,263
Russian Federation,1989,female,5-14 years,48
Russian Federation,1990,male,75+ years,1366
Russian Federation,1990,male,35-54 years,12517
Russian Federation,1990,male,55-74 years,6401
Russian Federation,1990,male,25-34 years,6868
Russian Federation,1990,female,75+ years,1608
Russian Federation,1990,male,15-24 years,2874
Russian Federation,1990,female,55-74 years,3064
Russian Federation,1990,female,35-54 years,2467
Russian Federation,1990,female,25-34 years,910
Russian Federation,1990,female,15-24 years,641
Russian Federation,1990,male,5-14 years,260
Russian Federation,1990,female,5-14 years,52
Russian Federation,1991,male,75+ years,1326
Russian Federation,1991,male,35-54 years,12746
Russian Federation,1991,male,55-74 years,6566
Russian Federation,1991,male,25-34 years,6901
Russian Federation,1991,female,75+ years,1510
Russian Federation,1991,male,15-24 years,2984
Russian Federation,1991,female,55-74 years,2926
Russian Federation,1991,female,35-54 years,2429
Russian Federation,1991,female,25-34 years,888
Russian Federation,1991,female,15-24 years,642
Russian Federation,1991,male,5-14 years,298
Russian Federation,1991,female,5-14 years,65
Russian Federation,1992,male,75+ years,1233
Russian Federation,1992,male,35-54 years,15824
Russian Federation,1992,male,55-74 years,8014
Russian Federation,1992,male,25-34 years,7958
Russian Federation,1992,male,15-24 years,3447
Russian Federation,1992,female,75+ years,1458
Russian Federation,1992,female,55-74 years,3133
Russian Federation,1992,female,35-54 years,2768
Russian Federation,1992,female,25-34 years,990
Russian Federation,1992,female,15-24 years,704
Russian Federation,1992,male,5-14 years,318
Russian Federation,1992,female,5-14 years,76
Russian Federation,1993,male,35-54 years,20256
Russian Federation,1993,male,75+ years,1364
Russian Federation,1993,male,55-74 years,10118
Russian Federation,1993,male,25-34 years,9328
Russian Federation,1993,male,15-24 years,4347
Russian Federation,1993,female,75+ years,1468
Russian Federation,1993,female,55-74 years,3433
Russian Federation,1993,female,35-54 years,3163
Russian Federation,1993,female,25-34 years,1154
Russian Federation,1993,female,15-24 years,785
Russian Federation,1993,male,5-14 years,337
Russian Federation,1993,female,5-14 years,93
Russian Federation,1994,male,35-54 years,22338
Russian Federation,1994,male,75+ years,1412
Russian Federation,1994,male,55-74 years,11431
Russian Federation,1994,male,25-34 years,10310
Russian Federation,1994,male,15-24 years,5177
Russian Federation,1994,female,75+ years,1454
Russian Federation,1994,female,55-74 years,3489
Russian Federation,1994,female,35-54 years,3257
Russian Federation,1994,female,25-34 years,1198
Russian Federation,1994,female,15-24 years,915
Russian Federation,1994,male,5-14 years,364
Russian Federation,1994,female,5-14 years,75
Russian Federation,1995,male,35-54 years,21706
Russian Federation,1995,male,55-74 years,11152
Russian Federation,1995,male,75+ years,1182
Russian Federation,1995,male,25-34 years,9787
Russian Federation,1995,male,15-24 years,5733
Russian Federation,1995,female,75+ years,1546
Russian Federation,1995,female,55-74 years,3499
Russian Federation,1995,female,35-54 years,3328
Russian Federation,1995,female,25-34 years,1179
Russian Federation,1995,female,15-24 years,1003
Russian Federation,1995,male,5-14 years,355
Russian Federation,1995,female,5-14 years,78
Russian Federation,1996,male,35-54 years,20562
Russian Federation,1996,male,75+ years,1192
Russian Federation,1996,male,55-74 years,10754
Russian Federation,1996,male,25-34 years,9214
Russian Federation,1996,male,15-24 years,5784
Russian Federation,1996,female,75+ years,1418
Russian Federation,1996,female,55-74 years,3205
Russian Federation,1996,female,35-54 years,2953
Russian Federation,1996,female,25-34 years,1127
Russian Federation,1996,female,15-24 years,904
Russian Federation,1996,male,5-14 years,320
Russian Federation,1996,female,5-14 years,78
Russian Federation,1997,male,75+ years,1205
Russian Federation,1997,male,35-54 years,18973
Russian Federation,1997,male,55-74 years,10726
Russian Federation,1997,male,25-34 years,8222
Russian Federation,1997,male,15-24 years,5780
Russian Federation,1997,female,75+ years,1424
Russian Federation,1997,female,55-74 years,3180
Russian Federation,1997,female,35-54 years,2819
Russian Federation,1997,female,25-34 years,1050
Russian Federation,1997,female,15-24 years,945
Russian Federation,1997,male,5-14 years,346
Russian Federation,1997,female,5-14 years,76
Russian Federation,1998,male,35-54 years,18058
Russian Federation,1998,male,75+ years,1110
Russian Federation,1998,male,55-74 years,9683
Russian Federation,1998,male,25-34 years,7634
Russian Federation,1998,male,15-24 years,5729
Russian Federation,1998,female,75+ years,1431
Russian Federation,1998,female,55-74 years,2917
Russian Federation,1998,female,35-54 years,2715
Russian Federation,1998,female,25-34 years,902
Russian Federation,1998,female,15-24 years,927
Russian Federation,1998,male,5-14 years,333
Russian Federation,1998,female,5-14 years,79
Russian Federation,1999,male,55-74 years,10609
Russian Federation,1999,male,35-54 years,20705
Russian Federation,1999,male,75+ years,1128
Russian Federation,1999,male,25-34 years,8101
Russian Federation,1999,male,15-24 years,6120
Russian Federation,1999,female,75+ years,1490
Russian Federation,1999,female,55-74 years,3072
Russian Federation,1999,female,35-54 years,3128
Russian Federation,1999,female,25-34 years,1041
Russian Federation,1999,female,15-24 years,1080
Russian Federation,1999,male,5-14 years,402
Russian Federation,1999,female,5-14 years,98
Russian Federation,2000,male,35-54 years,21063
Russian Federation,2000,male,55-74 years,9656
Russian Federation,2000,male,25-34 years,8654
Russian Federation,2000,male,75+ years,1165
Russian Federation,2000,male,15-24 years,6578
Russian Federation,2000,female,75+ years,1382
Russian Federation,2000,female,55-74 years,2646
Russian Federation,2000,female,35-54 years,2926
Russian Federation,2000,female,25-34 years,1027
Russian Federation,2000,female,15-24 years,1015
Russian Federation,2000,male,5-14 years,404
Russian Federation,2000,female,5-14 years,103
Russian Federation,2001,male,35-54 years,21262
Russian Federation,2001,male,55-74 years,9234
Russian Federation,2001,male,25-34 years,8886
Russian Federation,2001,male,75+ years,1236
Russian Federation,2001,male,15-24 years,6945
Russian Federation,2001,female,75+ years,1349
Russian Federation,2001,female,55-74 years,2471
Russian Federation,2001,female,35-54 years,2920
Russian Federation,2001,female,25-34 years,1087
Russian Federation,2001,female,15-24 years,1065
Russian Federation,2001,male,5-14 years,389
Russian Federation,2001,female,5-14 years,114
Russian Federation,2002,male,35-54 years,20119
Russian Federation,2002,male,55-74 years,8850
Russian Federation,2002,male,25-34 years,8696
Russian Federation,2002,male,75+ years,1297
Russian Federation,2002,male,15-24 years,6667
Russian Federation,2002,female,75+ years,1452
Russian Federation,2002,female,55-74 years,2472
Russian Federation,2002,female,35-54 years,2910
Russian Federation,2002,female,25-34 years,1086
Russian Federation,2002,female,15-24 years,1054
Russian Federation,2002,male,5-14 years,338
Russian Federation,2002,female,5-14 years,83
Russian Federation,2003,male,75+ years,1497
Russian Federation,2003,male,35-54 years,18681
Russian Federation,2003,male,55-74 years,8314
Russian Federation,2003,male,25-34 years,8085
Russian Federation,2003,male,15-24 years,6134
Russian Federation,2003,female,75+ years,1420
Russian Federation,2003,female,55-74 years,2214
Russian Federation,2003,female,35-54 years,2718
Russian Federation,2003,female,25-34 years,1050
Russian Federation,2003,female,15-24 years,969
Russian Federation,2003,male,5-14 years,284
Russian Federation,2003,female,5-14 years,79
Russian Federation,2004,male,75+ years,1580
Russian Federation,2004,male,35-54 years,17465
Russian Federation,2004,male,55-74 years,7715
Russian Federation,2004,male,25-34 years,7955
Russian Federation,2004,male,15-24 years,5891
Russian Federation,2004,female,75+ years,1398
Russian Federation,2004,female,55-74 years,2029
Russian Federation,2004,female,35-54 years,2668
Russian Federation,2004,female,25-34 years,1042
Russian Federation,2004,female,15-24 years,992
Russian Federation,2004,male,5-14 years,288
Russian Federation,2004,female,5-14 years,73
Russian Federation,2005,male,75+ years,1599
Russian Federation,2005,male,35-54 years,15843
Russian Federation,2005,male,25-34 years,7796
Russian Federation,2005,male,55-74 years,7144
Russian Federation,2005,male,15-24 years,5750
Russian Federation,2005,female,75+ years,1304
Russian Federation,2005,female,55-74 years,1884
Russian Federation,2005,female,35-54 years,2311
Russian Federation,2005,female,25-34 years,992
Russian Federation,2005,female,15-24 years,904
Russian Federation,2005,male,5-14 years,206
Russian Federation,2005,female,5-14 years,69
Russian Federation,2006,male,75+ years,1701
Russian Federation,2006,male,25-34 years,7584
Russian Federation,2006,male,35-54 years,14020
Russian Federation,2006,male,55-74 years,6562
Russian Federation,2006,male,15-24 years,5319
Russian Federation,2006,female,75+ years,1401
Russian Federation,2006,female,55-74 years,1719
Russian Federation,2006,female,35-54 years,2189
Russian Federation,2006,female,25-34 years,974
